Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Type,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
f02cc91f-a023-4c7c-b603-eb37e7e84400,1773998c-50ad-420d-93d8-47ceea08ebe1,James Stafford,efdb5612-9138-485d-b1de-a574ea19ec20,Books,Textbooks,2,482.34,2022-06-06 18:01:57,UK,London,Walmart,UPI,645a5aa9-a6ff-483b-86f3-9cb577330018,Y,Payment Successful
913b2d26-7d81-4cee-b8f7-4ce8f1ab7bf7,c6f4fbb8-7bd9-4be1-ba2f-cd34d6d755a2,Laura Chambers,47c1c703-e918-44b8-8b88-aa47f51badff,Books,Non-Fiction,3,83.6,2020-02-07 17:29:51,USA,Houston,Amazon,Wallet,e68617a8-7770-4674-b139-ede4b7489906,Y,Payment Successful
c08d2ad3-6199-42db-9cc7-870a9261011b,a50d7220-4e01-45df-94b9-366411ce2eaf,Norman Bolton,74cfe437-9517-40b3-9534-fcbf9439b2a1,Books,Textbooks,2,149.42,2023-05-05 15:13:16,Germany,Hamburg,Amazon,Wallet,5eb9b5a1-027d-42dc-8411-ad92640b90fa,N,Card expired
9fd25064-e804-4d6d-897b-ff848fddec91,44a7b77a-57cb-4146-a8c1-35960fe1c0e0,Daryl Wolfe,dcafb20b-a4d2-49e2-bc07-5c622f836b4a,Clothing,Sweaters,5,719.17,2021-01-28 14:58:00,Canada,Ottawa,Flipkart,Card,212d7bca-57b7-49a7-a2f2-d650ef659303,N,Payment gateway error
60842674-6321-4f16-9fb7-80659b9ce573,02b41bc7-f4d9-45db-b8bd-ec70f520b3c4,Carrie Yoder,613d664c-fd17-4b8d-872c-97358e269d24,Clothing,Jackets,4,541.2,2020-03-22 14:46:41,India,Chennai,Flipkart,UPI,7e9b3409-04ef-4f46-b7d3-6e77f0d1fb68,Y,Payment Successful
68abed3a-78ba-4446-8969-d58a80aa92d7,7231e424-b076-4388-89a8-274f591458ec,Ashley Phillips,e4577123-1464-40af-8f0f-4b5a4da9739b,Electronics,Batteries,5,893.22,2022-12-10 15:28:53,Canada,Montreal,Walmart,Card,590c8020-c7d7-4cb2-8368-7469a336d766,Y,Payment Successful
aa8660bd-708c-4712-a6ae-fd3f1266a76c,45ed67b3-cbe6-4bbf-be83-86583254edb4,Diane Evans,8a20a2bb-34ff-43bb-93ec-b8106764c4d6,Home & Kitchen,Shampoo,5,894.36,2022-02-24 14:39:58,Canada,Montreal,Flipkart,UPI,ec3ff669-d273-4400-b0b7-00a45a16be71,N,Payment gateway error
7221fcc7-24ec-4bf0-ac1e-ec77c58dd67c,08eed20f-9493-48b7-b332-2c1317f41a36,Wanda Page,c1787fe2-e499-4c69-b83d-8588dbcb4e20,Clothing,T-Shirts,5,955.6,2020-12-04 14:30:43,USA,New York,Walmart,Wallet,8dd50ac8-1c2a-45af-8711-b69b602719a5,Y,Payment Successful
29668bb3-70a8-4200-99fb-fda5f433fe7b,989571a7-46eb-4e04-a9d0-cda4854b5955,James Howard,620287d3-8c12-4188-bc1b-79a9f2218943,Clothing,Sweaters,5,770.3,2023-06-13 18:46:58,Canada,Toronto,Flipkart,Wallet,16341c40-35f6-45ad-a93f-2d5320ac0e21,Y,Payment Successful
8566b5c5-a3ff-47a4-a6c2-2ebf8bfa46e0,1e610f41-0616-476d-b92c-0d73174c9a3c,Michael Johnson,88557320-f595-495c-86cd-c00ae3d9b44b,Sports,Football,5,142.92,2020-02-12 21:13:40,India,Delhi,Flipkart,Internet Banking,6b227a18-11ef-4101-a0af-60127c1c5f30,Y,Payment Successful
f6ae7090-451c-4d5b-85ae-ebddbcebfbed,418e7e0d-8deb-4572-b037-9387d9a6cfc4,Joseph Foley,f856d727-536c-47a4-8776-229dc995ae0c,Books,Textbooks,1,715.22,2021-04-07 17:52:52,Canada,Toronto,Flipkart,Wallet,fcf8d754-03e2-4e1c-b508-f0eb6aa61fca,Y,Payment Successful
f06236df-3a19-4755-9e2a-f0c81986bf80,2fd43e09-9066-46c9-8e42-42eccb09e762,Micheal Lewis,6e02a936-80b0-41e4-b722-ab848e2354e8,Clothing,Socks,5,423.16,2020-08-26 16:50:56,Canada,Vancouver,eBay,Wallet,6d44c536-7a67-4e0b-ba2f-76aadc667910,N,Card expired
f97d6ed4-7714-4e1f-8bdf-1e744b998584,3fe87988-bc54-4fc4-bb0e-b3dd74b6067e,Sandra Hudson,2e10c1d6-b53e-4f67-a924-ee0e499d23b1,Home & Kitchen,Lotion,4,719.79,2020-07-02 19:00:14,UK,London,eBay,UPI,a19cb9c5-5083-41a6-9297-7067da14abfd,N,Card expired
051aed06-3dc5-481d-8090-575ab8559f3a,e5cb4b31-8a2f-44c9-ac1d-63f4f02a00fb,Miranda Hood,6f74ede1-8add-44e8-8d97-fa30d39da761,Books,Magazines,5,48.13,2022-06-14 02:52:16,UK,Glasgow,Walmart,Internet Banking,9846fe5e-f208-4363-ab76-60ae417dacf0,Y,Payment Successful
7446c6af-ea74-4499-98e2-76c5ad59ee96,f3154077-c886-41c6-a1c0-2d5fa0c60faa,Timothy Meyers,55ba7b68-fcd4-47cc-9bb5-00ef891ff1ee,Books,Comics,2,759.83,2023-01-16 00:25:07,UK,Birmingham,eBay,UPI,f47d85ff-9eef-4110-bd8e-2ae489763849,N,Insufficient funds
eb147dad-55e9-419d-818c-8347fbe2961f,8c4b5546-e602-4d09-b0bc-097db825661d,Robert Santos,26cbe357-03fb-4114-afa3-d427bfe9e373,Sports,Football,2,604.14,2021-10-14 08:37:52,USA,Los Angeles,Amazon,Card,f23cb995-cac7-4db5-a59e-52bca72e87d5,N,Payment gateway error
41b1c5e9-c2bd-44fd-bbfc-0acb8ca9fe7b,c797569b-5822-427b-a826-78fc4b7837e5,Mario Hutchinson,0446a51d-7658-4178-a475-8adc5c7abfae,Electronics,Headphones,1,602.36,2021-10-29 07:22:21,Canada,Vancouver,eBay,Internet Banking,8b9a2e99-3f95-4aa3-b319-75b124b62ca6,N,Insufficient funds
800ab291-5aa5-42d0-9105-da2c1ee5a3ed,bf97c5ec-ce0e-41f1-91f0-cb39a3f8280a,Wayne King,2bb4ca89-dbd8-4d0c-b034-652ddd560478,Sports,Cricket Bat,2,660.03,2023-02-06 00:57:30,USA,New York,Flipkart,Card,b4886d0b-3e88-49c1-a2f9-d5a7e0c4d391,Y,Payment Successful
54c9292b-5fc7-46c2-bcc2-d9e73a19d709,ca1aebc4-ff86-4c9b-92fb-d92a4a0e6ebc,Toni Scott,c9826f40-be95-45b3-8780-b7549ce8abb9,Electronics,Laptops,5,768.98,2024-05-03 15:48:44,UK,Birmingham,Flipkart,Wallet,02cd0d0d-6263-4432-98ec-a2b22c2ec639,Y,Payment Successful
f9d6e85a-cf80-43e6-968d-92c6b46d40de,d7dc8140-631b-4195-b85f-37a362b4eb8e,Shannon Moss,e03ecd05-086b-4c59-8cb4-b8d09da0da5c,Clothing,Sweaters,5,335.13,2020-12-02 09:48:04,USA,New York,Amazon,Internet Banking,9d753cf7-56de-4096-96c2-8176cfb0421a,Y,Payment Successful
411c090f-999c-4216-a2cc-0df9c3370861,4e653b43-fa5c-4ce4-bfd3-ff598bce4c24,Zachary Bright,3fe42006-b3c4-4e00-84bd-4746ee5038d5,Clothing,Socks,3,599.21,2022-04-24 10:25:12,Canada,Montreal,Amazon,Wallet,5a20e79b-01cd-488c-9c40-dc4b0117454e,N,Insufficient funds
fa2cc7f5-f734-40ff-b8ea-41b156cb65a8,be14613b-34d7-4087-a149-d21818432ab8,Kimberly Lang,f1dbf47f-a74a-4dea-ab35-98e4b246b29a,Sports,Football,2,218.97,2023-08-30 23:03:45,Germany,Berlin,Amazon,Internet Banking,16c394b8-80dc-4ae0-8c18-bb6db2cb54aa,N,Card expired
3f63f8b1-a1dc-46a4-bb4c-66974fd108ee,67812b39-0843-4503-a42d-740190fb4ad9,Ruben Villanueva,17eaeab5-c7bb-4164-810a-f122b406b2f1,Clothing,Jeans,1,543.93,2022-04-18 15:50:06,Germany,Frankfurt,Shopify,Card,61f7fadd-1f43-4a54-8126-4e75f25c7cd4,Y,Payment Successful
7290527f-8719-43e9-8b21-103113e25f23,07c720f6-2836-49af-b263-c02c804672a2,Chad Morrison,cee9d805-f046-4414-b911-386e6e44cbce,Sports,Basketball,1,609.24,2022-09-22 14:41:02,Canada,Montreal,Amazon,Wallet,11fca5ab-ec0f-49ac-8ca0-8c762acf4f0a,Y,Payment Successful
0331ce41-e441-4436-a2a6-3cb3b9858676,03c2f559-7429-428c-a73b-d5fb9f2ffdc7,Christopher Bailey,efcee10a-d898-4fb3-a0a3-ad08bff64735,Sports,Gym Gloves,2,401.26,2021-07-20 10:45:53,Germany,Berlin,Walmart,Internet Banking,1dd8a0f6-cf69-4496-adf4-77d321ceb394,Y,Payment Successful
216bd20c-b76a-4310-b772-8796af675105,e23474f4-de6f-4236-a467-a68172d58118,Yolanda Wheeler,771925c2-7b1a-45b6-b63b-97ec44212fee,Sports,Football,3,767.05,2020-01-27 05:05:01,Germany,Hamburg,Shopify,Card,7a92eeee-16da-42b8-a203-a9f78a156808,Y,Payment Successful
d4bf4da4-a318-4feb-8dcc-0b6802f74c35,ffc2935f-ce65-4101-8b9f-16a1d67e7cda,Earl Saunders,12407394-a9dc-4ea1-8d17-ddd8f518d831,Home & Kitchen,Soap,4,818.11,2023-04-15 18:53:28,Germany,Cologne,Walmart,Wallet,4546425e-41aa-43c6-88e0-e8fdd6f077f8,Y,Payment Successful
2ff9f5ac-4ce3-4247-a917-97f4128acfb8,6abc6a72-ec70-4d3f-8000-edd7dd246b12,Glenn Farmer,2fdc4804-bdc9-419c-b12d-9a26de5b1811,Clothing,Sweaters,4,51.9,2023-08-03 20:04:46,India,Delhi,Shopify,Wallet,2751958a-6237-449d-bc5e-f6d0cd256d86,N,Payment gateway error
478abf72-2e01-4425-b1b2-0766f72d89cd,82947734-2f2f-426f-9312-c8f441debd63,Brittney Hardy,eb5c6aa8-6fd8-4e84-944c-253e2f784316,Home & Kitchen,Shampoo,2,329.71,2023-09-26 05:03:39,UK,London,Shopify,Wallet,743c661d-4d5f-4395-b175-5d74ec19c7f2,Y,Payment Successful
17aa0a03-da99-4f36-97e9-a67ebc554398,16306b0a-7ff9-4bcb-8583-dee20341a95c,Gary Garza,a7a27d3c-573e-4ce9-99bd-4c0a227ee05d,Books,Non-Fiction,4,240.68,2020-06-15 11:36:51,India,Chennai,Amazon,UPI,69070b8b-3cb1-43cb-af6e-9b1aa896d281,N,Payment gateway error
994752e6-34e0-413b-922a-04ed9441e74e,35ee3207-1398-4191-a7e3-8d2305482f0b,Dwayne Anthony,835a97dd-d80b-4471-b9c5-d316711f8359,Home & Kitchen,Lotion,3,265.4,2020-03-31 04:45:33,UK,London,eBay,Card,72f4b27d-0a1b-4a21-a018-e883bb4be037,N,Card expired
5df2fcac-3eed-49ac-8f77-b488254969d3,6491cfa7-7f19-4307-ba19-8ffde1a3401c,Amanda Morgan DDS,70ad78e2-02ee-4539-96ed-7fed44c5c003,Clothing,T-Shirts,2,754.65,2020-01-21 03:11:58,Germany,Munich,eBay,UPI,ad6f1213-bd49-411e-82b3-4760f3ce89df,Y,Payment Successful
969ee0c0-0f92-4d73-87fe-f376972b3d59,e995cc85-da3e-4590-bf8b-cf5df3184fb8,Lisa Velez,5880e775-6d9c-496b-a282-2db79c2501b3,Sports,Cricket Bat,5,378.17,2023-05-02 07:10:18,Germany,Munich,Shopify,UPI,f532a1c6-26dd-40a8-b316-da1d9b54c67e,Y,Payment Successful
1c0ff812-56c7-4958-b2aa-1d38ce70a0c5,b7fd12f2-e5ff-4b86-9c75-09dd9f6b4d2e,Sandra Flores,afc641cf-899b-43ce-91f9-81015bbb9142,Books,Comics,4,190.34,2022-12-09 07:33:19,UK,Leeds,Amazon,UPI,11ed28c5-0332-4365-8d32-fbabd55aca82,N,Card expired
11a5e6e5-9c11-4c4d-b888-2a2f0395211f,dadc6ff3-00d9-4b8e-872a-8dc59f5de2e3,Nancy Mccormick,42b0567f-093b-4338-8f9b-74dc2a372f30,Clothing,T-Shirts,2,699.77,2021-07-19 01:37:27,UK,Birmingham,eBay,Card,09e5d4dc-0a10-43cf-9b15-753c59695cb5,N,Insufficient funds
7d977145-7baa-4fdd-8084-58858e8795a8,6feeaac8-fe99-4b4d-aaf8-5604c406b917,Megan Brown,4cdcd007-de2f-4af1-bd86-a6e7e95fb9ec,Clothing,Sweaters,5,559.95,2020-01-08 06:51:57,Canada,Vancouver,Walmart,Card,a4fba896-4fa4-42bd-a564-db199daf2718,N,Card expired
cd7eda1c-a5c4-457c-b720-f9b778ba2a78,f47840ff-eb21-4f48-a92f-a8d0ee6073f1,Nicholas Mccormick,6ebdb1e1-e618-4db2-8588-e135f9ac39aa,Sports,Gym Gloves,3,710.03,2021-04-14 07:14:36,USA,Los Angeles,Amazon,Wallet,9f76bf2f-c539-4ed6-9944-b59f9816e6f9,N,Card expired
67113757-0e24-4646-b3fb-4b6ae0557b27,0ea2680f-5229-4a9b-a284-be50e2193eee,Amy Cochran,ecf8a737-c92a-4c5c-b257-62313d57cf73,Clothing,Jackets,1,249.52,2022-08-30 02:16:52,India,Delhi,Walmart,Wallet,79c8b5f9-b918-4815-8262-c82f70684646,N,Payment gateway error
f98946dc-3515-454c-8875-ec54c17e9d1e,4d2e1d4f-cbe1-4d38-b0e8-6e613dd92660,Ryan Robertson,09186293-1f94-4173-b025-032f7e8e2868,Clothing,Jeans,3,600.9,2023-05-19 13:10:09,UK,Leeds,Shopify,Card,5ab60a84-e917-4c92-b2b6-8e8b7fa94ec9,N,Insufficient funds
04bc9e52-5e41-4158-a708-64e32b914d9c,40c7061e-24ee-4c2b-b2b7-0646b365d4a8,Scott Gonzalez,bf7168d9-18e5-4cc2-ac44-ce7aa6405d2e,Home & Kitchen,Detergent,5,561.43,2024-03-25 01:24:54,India,Kolkata,Walmart,Card,6cdf73fb-5080-4200-b8f8-440a3724aa7a,Y,Payment Successful
c9f52b35-f772-4ec1-9415-5b5e647352f2,4ab62adc-d826-4f15-9d70-a50a7b527ed5,David Flores,c306a421-922c-408f-8729-c7633d06f71d,Electronics,Headphones,1,57.32,2024-05-13 06:58:33,USA,Phoenix,Amazon,Internet Banking,b6e8b83a-eeb8-4945-9291-2f887480822b,N,Card expired
c24c893b-ec43-4813-ab4a-b249635277d4,4dff0700-3457-4864-93a8-70c0038cf3ff,Connie Hill,886bbbfd-dec5-4926-a1e4-4acface0cd7c,Clothing,T-Shirts,1,653.58,2023-05-17 22:21:44,Canada,Montreal,Flipkart,Wallet,97b14a1f-4fdd-43ee-b1b9-f14514682c4f,N,Card expired
b90f7260-20a1-4d94-9f69-3b4e3fe86236,c649d57b-2438-48ec-b11e-1a7f26cbedbc,Adam Martinez,8e46201a-290d-49c0-9133-6a5f56b6157b,Books,Textbooks,1,157.82,2020-06-16 03:45:57,Canada,Montreal,eBay,UPI,b007f446-1dd0-4d5d-8457-f6f04edb7bc4,N,Payment gateway error
d78c2942-6f7c-417b-93fb-698f97e89cb8,0e1a525c-84c2-465f-9e81-4e348f3cdbf9,Teresa Perez,dc53746c-a9fa-4bde-a93d-5ab1c8c32be6,Home & Kitchen,Detergent,2,334.75,2023-01-04 21:54:48,USA,Phoenix,eBay,Internet Banking,be2f3fb0-21c2-4c9d-8397-82bf5ba8f2f9,N,Card expired
07f68f67-a7dc-4ed2-8005-98a44e3a7104,06f3a273-3263-428d-be6f-a3914c64ee6e,Amanda Morris,9bfd1f51-1195-4c4d-a878-823d8e3a754a,Electronics,Laptops,2,133.46,2021-12-27 20:25:26,UK,Manchester,Amazon,Wallet,e7ce23c8-7f29-4178-bd35-f4c53b2fcb9a,N,Payment gateway error
62e5ce95-5040-47af-964c-a962f3d3430c,197997fc-5b28-45c9-bfa9-fab4777729fc,Mary Gonzalez,5b4fe1ef-6afa-4628-9790-e662af2f01e2,Books,Comics,1,54.65,2020-05-07 06:11:53,Germany,Munich,Walmart,Internet Banking,e25f7cdf-53b0-4bd1-9d2e-b72cbdadada0,Y,Payment Successful
1bd9e7b2-062a-437e-9708-128beceb8b4d,1179eb91-1ef2-4bb5-8989-a7a806ea3f65,Lawrence Hayes,b9cb4d04-171e-4cc6-9bea-fcc6b53eab78,Home & Kitchen,Shampoo,4,92.14,2023-10-05 00:52:00,USA,Phoenix,eBay,Wallet,e9b4fd7c-5106-4dc9-9118-fab115c57684,Y,Payment Successful
039186dc-331c-48c1-a2fb-b36872e08c94,ef2228cd-1c07-44b8-bdb1-8d109ad9f816,Crystal Martin,b0262cad-a3ed-4eb0-9c07-e569ae7276d0,Books,Textbooks,3,540.13,2022-01-06 11:51:40,Canada,Toronto,Amazon,Card,5fd541b3-099f-41fd-8c6d-39fe923cbdc2,Y,Payment Successful
ce51fe51-d166-4949-8dfe-1c76eb4f7646,5a816d4c-0da9-4cf0-8f04-75aac4292904,Kayla Moss,6b727698-52ec-4abb-8bfb-e905cc4b767d,Clothing,Jackets,4,949.39,2020-09-12 15:44:33,USA,New York,eBay,UPI,d22a3d99-59e1-49ba-92f4-3987bad9bfc6,N,Card expired
6c4bf9a4-f50e-41ff-926d-7738f8db7396,4bb979cd-1cfa-4e62-a8d5-5b91d53e4ce8,Jordan Rush,ae7dd553-96e5-4c36-95e4-ef41a4d97511,Sports,Cricket Bat,1,666.47,2021-01-05 21:45:21,Germany,Hamburg,Flipkart,Card,69d85f58-6072-4675-91ce-1eb14d14a0f0,N,Card expired
f9c85a31-c21c-40bb-b976-9db9e369ec29,8269d923-08b5-4226-83f0-98b7411efc91,Derek Irwin,e85e2f21-d7f6-4892-90ba-507fa3eea0f3,Electronics,Laptops,5,586.35,2020-09-30 03:36:03,UK,London,Amazon,UPI,b1e62985-3478-4af4-9315-0d3bb4bf9ee6,N,Payment gateway error
3e33ef30-2ca6-4cc8-a36e-8ddc60a4d9a5,16bda6bf-4ae5-4525-aa83-0e55c41e1fbd,Kevin Shea,67c93397-5080-47d4-975a-6a06fdf68609,Electronics,Smartphones,2,259.13,2024-03-25 22:10:12,Germany,Munich,Shopify,Wallet,78e736f5-f01a-4bce-9db9-4fec7c711647,Y,Payment Successful
c0a083dd-24d5-492d-a050-c10e8675b156,c515e510-3480-4d93-bcc6-c1765b75d8ff,Victoria Vargas,30e3d864-68f2-4f82-bf41-557946dde266,Home & Kitchen,Toothpaste,4,45.03,2022-10-22 19:14:31,USA,Chicago,Shopify,Card,c3964164-07b9-47df-b149-947ae8ffa999,N,Insufficient funds
87509c1b-843d-4c1c-adf1-a953c4b8545c,ee4e374c-3daf-4844-8fe7-ee6bd3595601,Kristie Jones,bb65b721-2e9c-4230-a5ff-1e17b7c54186,Home & Kitchen,Shampoo,5,871.58,2023-01-21 18:38:53,India,Bangalore,Shopify,Wallet,fff2ca7f-a4f3-494d-bc5b-ce3c7ea165a1,N,Payment gateway error
813936ac-b9bf-494a-b66b-8801c92ea27f,a7623a73-27bf-4a63-9908-5fc791f01533,Nicole Owens,9670954a-46c6-472f-96ff-3596d3ad249b,Books,Fiction,2,60.76,2020-08-10 11:26:15,India,Chennai,eBay,UPI,53654996-2a70-4a13-a9cf-9a48affcf6f9,Y,Payment Successful
9b327d3a-076e-4372-9055-cd13b25971db,d42d55dd-f2c7-4fd6-9b9d-dc1a42abff30,Javier Holmes,0a77512b-854f-44af-9173-35d655326a61,Sports,Football,2,837.6,2021-05-01 09:00:31,UK,Birmingham,Amazon,Internet Banking,4ce4e870-bce6-4c06-865e-0e15c2ee8db4,N,Payment gateway error
523cbe46-4c07-457f-bc45-e691ba8e99fc,a5031f64-b4f6-461d-b7a7-231ae0beafe0,Mrs. Nancy Carter,96761458-12c9-4470-93e7-206b2d3b9e92,Home & Kitchen,Toothpaste,3,644.09,2023-06-22 12:47:25,Canada,Calgary,Amazon,Internet Banking,4c95ee0a-f8a1-4317-86c3-dc2b1cb09675,N,Card expired
2452f039-aa0c-4f7f-8ed1-a9694c2cd153,14fe760c-4a45-4219-b010-c29290f99cf7,John Bowers,88cfd421-3431-4e83-8e70-a530b38980c6,Books,Textbooks,3,318.37,2021-02-11 08:25:43,USA,Los Angeles,Flipkart,Wallet,b394d48e-693d-4e5a-8819-9dd8a01d0605,N,Payment gateway error
c962cf9c-95fb-4e41-aad1-8c35a28815b9,2a9787b1-478d-4c3f-a882-3604ed74a2e7,Andrew Richardson,3cc5930a-9de7-4ae1-a07a-04924b8f199d,Electronics,Smartphones,1,199.5,2021-12-01 20:28:19,Germany,Munich,Shopify,Card,1f6ac5fe-6127-44fb-b4c1-3c8f44ec6c21,Y,Payment Successful
8c2815b9-ba1f-44e1-9dc1-dd734b198c1b,b1d75650-8c87-454e-b632-b40594e76d03,Steven Walker,956fe739-239b-4903-8969-ddd17acd70bb,Books,Non-Fiction,1,417.29,2023-01-02 06:34:22,India,Kolkata,Amazon,Internet Banking,52fa271c-06ab-46f9-bec4-db12de1be5b0,N,Payment gateway error
4535e6da-8281-4b9c-bd10-feaf14dd4790,01c36769-766a-4033-860c-d9710533e262,Michael Burke,fc8f7105-be5a-4423-9e21-0ad0ef64f237,Electronics,Chargers,5,732.25,2023-03-29 20:26:43,USA,New York,Amazon,UPI,89370f52-ec88-4b4b-b158-b3a48c70b499,N,Card expired
a7089b5f-35fe-4925-a3a4-ad9cb1942d48,d4cf6a7d-17a9-4ab4-ae99-6f4fbeecbff5,Scott Wilkinson,810e7aa3-1a6e-4f37-9352-e4de4239e4c6,Clothing,Jeans,2,803.36,2022-05-14 20:43:44,India,Mumbai,Amazon,UPI,54017a18-822e-497a-8f1e-d3cb469cdba1,N,Card expired
6219039f-8f1d-400f-b462-9d8495be2700,8f2e0f46-0684-4b6b-bb59-793c2a21a10d,Amber Valdez,c31d9c88-f954-4efc-b8ff-92018f230956,Clothing,Sweaters,1,477.77,2021-02-05 17:38:53,Germany,Berlin,Shopify,Card,25407049-adcf-4a6c-b235-b6624a56c9ea,N,Card expired
499e43b6-1d2b-4fe0-8c4a-bda644e10bfa,c1dd3ff8-071b-4602-bf98-193fe9c91b5b,Christopher Aguilar,7025deaa-f522-4648-a983-b9235b8095b6,Home & Kitchen,Detergent,2,606.57,2024-07-02 17:50:16,Canada,Toronto,eBay,Wallet,cabadcf4-3d0d-412c-b70e-dfd0d30c8b7b,Y,Payment Successful
66b9936d-36a4-4aeb-9cd6-2f1d33cc3474,d0aaff9b-4223-446c-a664-cfb81062a701,Adam Fritz,33fe24f2-42f2-4c2e-96cd-94b859ff44dd,Books,Textbooks,2,188.57,2023-02-18 21:45:49,UK,Glasgow,Flipkart,Internet Banking,53909d2b-562c-412b-9828-3adb6547300e,Y,Payment Successful
7e009ed3-8cf6-4963-be8b-9a1e1db3e272,958b7f65-974c-4558-8c52-f7fc5f694665,Patrick Stone,9f8d858d-638d-4154-82ce-d0e8a4d05866,Electronics,Laptops,3,953.31,2021-01-12 12:25:24,USA,Chicago,Walmart,Internet Banking,e95213ba-824c-4a1c-bb6e-3b03ee313f48,N,Insufficient funds
ffd3dde2-b08e-4638-a9b9-ee6a4a548607,945090d2-3de7-4243-9732-3556a0f4b95b,James Atkins,ad1491e0-b907-48de-a6df-757a8988cf1d,Sports,Football,4,232.35,2023-05-27 09:50:07,USA,Los Angeles,eBay,Internet Banking,6669c434-fd43-4791-9dfa-89ec98982425,Y,Payment Successful
ab9e2c95-1aea-4a02-a460-be1b7afde723,87562492-d7a6-4a29-9d4e-1b45c1420fe4,Courtney Harrison,705db803-d973-47c9-8737-283bebe48fad,Electronics,Chargers,4,784.52,2021-09-14 09:03:42,Canada,Calgary,Amazon,Internet Banking,24a1597b-4633-410e-bd3d-643e503f96bf,N,Insufficient funds
b888f74e-e5a8-47e5-952a-52db08deea87,e1cea05c-2dbe-47e0-ba63-6c45a902c0ab,Matthew Johnson,72dcebe9-4dca-4e6d-a91a-8255552f51be,Home & Kitchen,Detergent,1,767.35,2020-02-24 18:10:22,USA,New York,Amazon,Card,b994f840-fd95-4e8e-a248-d1153cf05759,N,Insufficient funds
16ccbd91-a8dd-48fa-83a6-50f4efbdad82,e9da6d44-f50f-411b-b11c-a2ef40bb4030,Brendan Campbell,3f11fe8f-957f-457e-b5a3-db1dd581d59b,Clothing,T-Shirts,2,567.57,2024-07-17 22:37:51,Germany,Munich,Walmart,Card,d8e19e24-397d-44d7-b3f4-fbf6caac2940,N,Card expired
3dcfa8b9-f9ab-42b4-9ca4-c41b44836635,937dd2c7-9106-4a99-9777-4be01565919f,Ashley Smith,bb2fc938-93ff-4fa6-a371-5b2c0f5ed4c8,Books,Magazines,3,854.43,2022-10-04 02:45:56,Canada,Calgary,Flipkart,Wallet,32f42a77-611c-433b-a924-605cc4ac46b8,N,Insufficient funds
0dfe4f17-49f6-41d6-8722-6280290b949a,a83e983b-7344-4062-9bed-ebbcb3d4a5cc,Christina Norris,0413e1f3-ef5a-4e69-bb47-0f652508b48b,Books,Comics,4,189.37,2023-06-27 18:38:45,Canada,Vancouver,Flipkart,Card,a9e2d5a2-3946-445f-b15d-14d21646cfe1,Y,Payment Successful
48fa9caf-06a5-45ba-b861-43833589fff3,172a0e16-9655-4047-879a-f687a08a28ed,Mr. Charles Romero,8592e306-67c8-403c-8429-44e8f02cd2de,Sports,Football,5,467.41,2020-08-05 07:00:05,UK,London,Shopify,Card,2a1b6d42-decf-4302-9cc0-b595fb426211,Y,Payment Successful
bff1966c-b931-44d6-9543-7d620d441373,3661e82c-a839-4eb7-ae43-f7d37de9fe09,Jeremy Wyatt,2785e148-962d-45f2-8d47-02472c96fdd7,Books,Comics,3,454.49,2020-04-11 23:36:00,Canada,Montreal,Flipkart,Wallet,a8e77a99-32e8-4057-a310-83d214315edb,N,Insufficient funds
91d2a228-045f-4b42-847a-09b03b725ed5,79de7577-4173-4d8c-8dab-0d071e2969a2,Anthony Blake,76a258ca-3129-4418-9921-07121ded8821,Clothing,Jackets,2,768.2,2022-08-18 15:07:27,Germany,Berlin,Walmart,Internet Banking,a6a0f09d-e4b8-4968-99b9-9dc4991987ec,Y,Payment Successful
86d9f9a9-fc0b-48da-a257-14d33c23e92e,96ca6c71-9ba0-4ea8-8d07-e01c019da5e5,Brandon Moran,1c9924f2-a5a3-4482-a273-5e027fe8f8a6,Home & Kitchen,Detergent,2,31.06,2022-03-02 16:28:04,USA,Los Angeles,Walmart,Card,2e783ef1-c9f5-40ee-8d8c-642145b9e0f9,N,Payment gateway error
39b2e315-2634-496f-956c-652bf636afda,e2734273-c3df-49f7-80c4-e813d45e047a,Mario Lee,b6a939ff-43be-451a-956a-2d347e044d49,Electronics,Chargers,2,281.96,2021-07-31 04:36:44,UK,London,Amazon,Internet Banking,121b83d1-b3bf-49f5-b779-6bd60cb8ed0f,Y,Payment Successful
1ad9eafd-2dce-421e-9b43-44fc9d9fc110,51d56700-49f8-4fe6-82db-e56d855c771b,Colleen Hernandez,e1ecc2cc-4588-42fb-9d57-5e195193761a,Sports,Basketball,1,617.84,2021-05-28 00:45:30,India,Bangalore,Shopify,Card,eaad6674-e062-4893-ae82-d4f33e2fcf78,N,Card expired
6a8586ef-bdb8-4dd2-bb82-84a189803476,b8341854-2412-4c64-b54e-d7fad6a2c514,Jose Case,13f49954-b512-42a3-a238-550434de8248,Sports,Basketball,2,674.7,2024-06-24 04:46:20,Canada,Ottawa,Amazon,Card,1eac7279-c2b5-41ef-a81c-1ea51b9f2bb8,Y,Payment Successful
